Entry Time,Exit Time,Type,Entry Price,Exit Price,Quantity,PNL,Outcome,Balance After Trade,cumulative_pnl,cumulative_balance
2021-07-15 11:34:00,2021-07-15 11:35:00,long,14880.25,14875.25,1,-115.0,SL,65780.0,-34220.0,65780.0
2021-07-15 12:12:00,2021-07-15 12:14:00,long,14887.25,14882.25,1,-115.0,SL,65665.0,-34335.0,65665.0
2021-07-15 12:16:00,2021-07-15 12:18:00,long,14885.5,14880.5,1,-115.0,SL,65550.0,-34450.0,65550.0
2021-07-15 12:32:00,2021-07-15 12:33:00,short,14886.0,14891.0,1,-115.0,SL,65435.0,-34565.0,65435.0
2021-07-15 13:25:00,2021-07-15 13:27:00,long,14895.25,14890.25,1,-115.0,SL,65320.0,-34680.0,65320.0
2021-07-15 14:40:00,2021-07-15 14:41:00,short,14813.5,14808.5,1,85.0,TP,65405.0,-34595.0,65405.0
2021-07-15 14:51:00,2021-07-15 14:52:00,long,14787.5,14782.5,1,-115.0,SL,65290.0,-34710.0,65290.0
2021-07-15 16:53:00,2021-07-15 16:54:00,short,14792.0,14787.0,1,85.0,TP,65375.0,-34625.0,65375.0
2021-07-15 18:42:00,2021-07-15 18:43:00,long,14744.75,14739.75,1,-115.0,SL,65260.0,-34740.0,65260.0
2021-07-15 18:46:00,2021-07-15 18:47:00,long,14739.0,14744.0,1,85.0,TP,65345.0,-34655.0,65345.0
2021-07-15 19:45:00,2021-07-15 19:46:00,long,14777.25,14782.25,1,85.0,TP,65430.0,-34570.0,65430.0
2021-07-15 20:22:00,2021-07-15 22:00:00,long,14773.25,14778.25,1,85.0,TP,65515.0,-34485.0,65515.0
2021-07-15 22:11:00,2021-07-15 22:19:00,long,14776.75,14771.75,1,-115.0,SL,65400.0,-34600.0,65400.0
2021-07-15 23:11:00,2021-07-15 23:34:00,long,14776.0,14771.0,1,-115.0,SL,65285.0,-34715.0,65285.0
2021-07-16 01:08:00,2021-07-16 01:18:00,long,14743.5,14748.5,1,85.0,TP,65370.0,-34630.0,65370.0
2021-07-16 01:20:00,2021-07-16 01:30:00,short,14746.5,14751.5,1,-115.0,SL,65255.0,-34745.0,65255.0
2021-07-16 03:23:00,2021-07-16 03:27:00,short,14754.5,14759.5,1,-115.0,SL,65140.0,-34860.0,65140.0
2021-07-16 04:43:00,2021-07-16 04:46:00,long,14774.0,14779.0,1,85.0,TP,65225.0,-34775.0,65225.0
2021-07-16 05:17:00,2021-07-16 05:29:00,long,14783.0,14788.0,1,85.0,TP,65310.0,-34690.0,65310.0
2021-07-16 06:49:00,2021-07-16 06:51:00,long,14782.75,14777.75,1,-115.0,SL,65195.0,-34805.0,65195.0
2021-07-16 07:30:00,2021-07-16 07:32:00,long,14793.5,14798.5,1,85.0,TP,65280.0,-34720.0,65280.0
2021-07-16 07:36:00,2021-07-16 07:42:00,short,14795.0,14790.0,1,85.0,TP,65365.0,-34635.0,65365.0
2021-07-16 08:31:00,2021-07-16 08:34:00,long,14785.75,14790.75,1,85.0,TP,65450.0,-34550.0,65450.0
2021-07-16 13:30:00,2021-07-16 13:31:00,long,14842.75,14847.75,1,85.0,TP,65535.0,-34465.0,65535.0
2021-07-16 13:59:00,2021-07-16 14:00:00,long,14817.25,14812.25,1,-115.0,SL,65420.0,-34580.0,65420.0
2021-07-16 14:37:00,2021-07-16 14:38:00,long,14766.75,14771.75,1,85.0,TP,65505.0,-34495.0,65505.0
2021-07-16 16:36:00,2021-07-16 16:37:00,short,14758.0,14753.0,1,85.0,TP,65590.0,-34410.0,65590.0
2021-07-16 18:28:00,2021-07-16 18:29:00,short,14736.5,14731.5,1,85.0,TP,65675.0,-34325.0,65675.0
2021-07-16 20:01:00,2021-07-16 20:03:00,short,14670.75,14675.75,1,-115.0,SL,65560.0,-34440.0,65560.0
2021-07-18 23:12:00,2021-07-18 23:13:00,long,14659.5,14654.5,1,-115.0,SL,65445.0,-34555.0,65445.0
2021-07-19 00:57:00,2021-07-19 01:00:00,short,14626.75,14621.75,1,85.0,TP,65530.0,-34470.0,65530.0
2021-07-19 02:11:00,2021-07-19 02:14:00,long,14619.25,14624.25,1,85.0,TP,65615.0,-34385.0,65615.0
2021-07-19 03:44:00,2021-07-19 03:50:00,short,14645.0,14640.0,1,85.0,TP,65700.0,-34300.0,65700.0
2021-07-19 05:20:00,2021-07-19 05:33:00,long,14645.5,14650.5,1,85.0,TP,65785.0,-34215.0,65785.0
2021-07-19 05:36:00,2021-07-19 05:39:00,short,14644.0,14649.0,1,-115.0,SL,65670.0,-34330.0,65670.0
2021-07-19 07:02:00,2021-07-19 07:03:00,long,14657.75,14652.75,1,-115.0,SL,65555.0,-34445.0,65555.0
2021-07-19 08:24:00,2021-07-19 08:27:00,short,14659.5,14654.5,1,85.0,TP,65640.0,-34360.0,65640.0
2021-07-19 10:16:00,2021-07-19 10:18:00,long,14615.75,14620.75,1,85.0,TP,65725.0,-34275.0,65725.0
2021-07-19 10:47:00,2021-07-19 10:50:00,long,14620.0,14615.0,1,-115.0,SL,65610.0,-34390.0,65610.0
2021-07-19 13:02:00,2021-07-19 13:03:00,long,14542.0,14537.0,1,-115.0,SL,65495.0,-34505.0,65495.0
2021-07-19 14:22:00,2021-07-19 14:23:00,short,14481.0,14486.0,1,-115.0,SL,65380.0,-34620.0,65380.0
2021-07-19 16:51:00,2021-07-19 16:52:00,long,14474.0,14479.0,1,85.0,TP,65465.0,-34535.0,65465.0
2021-07-19 17:23:00,2021-07-19 17:24:00,long,14482.25,14477.25,1,-115.0,SL,65350.0,-34650.0,65350.0
2021-07-19 18:28:00,2021-07-19 18:29:00,long,14510.25,14515.25,1,85.0,TP,65435.0,-34565.0,65435.0
2021-07-19 20:37:00,2021-07-19 20:44:00,short,14577.0,14582.0,1,-115.0,SL,65320.0,-34680.0,65320.0
2021-07-19 23:41:00,2021-07-19 23:44:00,long,14589.75,14594.75,1,85.0,TP,65405.0,-34595.0,65405.0
2021-07-19 23:59:00,2021-07-20 00:01:00,long,14591.25,14596.25,1,85.0,TP,65490.0,-34510.0,65490.0
2021-07-20 01:28:00,2021-07-20 01:30:00,long,14612.25,14617.25,1,85.0,TP,65575.0,-34425.0,65575.0
2021-07-20 03:00:00,2021-07-20 03:08:00,long,14628.25,14623.25,1,-115.0,SL,65460.0,-34540.0,65460.0
2021-07-20 04:36:00,2021-07-20 04:47:00,long,14595.5,14600.5,1,85.0,TP,65545.0,-34455.0,65545.0
2021-07-20 05:47:00,2021-07-20 05:53:00,long,14602.25,14607.25,1,85.0,TP,65630.0,-34370.0,65630.0
2021-07-20 07:07:00,2021-07-20 07:09:00,long,14627.5,14632.5,1,85.0,TP,65715.0,-34285.0,65715.0
2021-07-20 07:48:00,2021-07-20 07:55:00,short,14610.25,14605.25,1,85.0,TP,65800.0,-34200.0,65800.0
2021-07-20 09:02:00,2021-07-20 09:04:00,short,14613.0,14608.0,1,85.0,TP,65885.0,-34115.0,65885.0
2021-07-20 09:37:00,2021-07-20 09:38:00,short,14613.0,14608.0,1,85.0,TP,65970.0,-34030.0,65970.0
2021-07-20 11:18:00,2021-07-20 11:20:00,short,14614.5,14609.5,1,85.0,TP,66055.0,-33945.0,66055.0
2021-07-20 11:21:00,2021-07-20 11:24:00,long,14616.5,14611.5,1,-115.0,SL,65940.0,-34060.0,65940.0
2021-07-20 12:32:00,2021-07-20 12:33:00,long,14604.5,14599.5,1,-115.0,SL,65825.0,-34175.0,65825.0
2021-07-20 13:26:00,2021-07-20 13:27:00,short,14583.0,14588.0,1,-115.0,SL,65710.0,-34290.0,65710.0
2021-07-20 14:14:00,2021-07-20 14:15:00,long,14565.25,14570.25,1,85.0,TP,65795.0,-34205.0,65795.0
2021-07-20 14:31:00,2021-07-20 14:33:00,long,14598.25,14603.25,1,85.0,TP,65880.0,-34120.0,65880.0
2021-07-20 19:25:00,2021-07-20 19:30:00,short,14771.5,14776.5,1,-115.0,SL,65765.0,-34235.0,65765.0
2021-07-20 20:39:00,2021-07-20 20:51:00,short,14722.25,14727.25,1,-115.0,SL,65650.0,-34350.0,65650.0
2021-07-20 22:58:00,2021-07-20 23:07:00,short,14734.0,14739.0,1,-115.0,SL,65535.0,-34465.0,65535.0
2021-07-20 23:44:00,2021-07-20 23:49:00,long,14744.5,14739.5,1,-115.0,SL,65420.0,-34580.0,65420.0
2021-07-20 23:59:00,2021-07-21 00:02:00,short,14743.75,14738.75,1,85.0,TP,65505.0,-34495.0,65505.0
2021-07-21 02:05:00,2021-07-21 02:08:00,long,14725.25,14720.25,1,-115.0,SL,65390.0,-34610.0,65390.0
2021-07-21 05:50:00,2021-07-21 05:54:00,short,14711.5,14706.5,1,85.0,TP,65475.0,-34525.0,65475.0
2021-07-21 06:25:00,2021-07-21 06:33:00,long,14725.75,14720.75,1,-115.0,SL,65360.0,-34640.0,65360.0
2021-07-21 07:17:00,2021-07-21 07:19:00,short,14716.75,14721.75,1,-115.0,SL,65245.0,-34755.0,65245.0
2021-07-21 08:55:00,2021-07-21 09:00:00,long,14742.5,14737.5,1,-115.0,SL,65130.0,-34870.0,65130.0
2021-07-21 09:52:00,2021-07-21 09:58:00,short,14733.75,14738.75,1,-115.0,SL,65015.0,-34985.0,65015.0
2021-07-21 10:41:00,2021-07-21 10:54:00,long,14729.0,14724.0,1,-115.0,SL,64900.0,-35100.0,64900.0
2021-07-21 11:20:00,2021-07-21 11:21:00,short,14708.5,14703.5,1,85.0,TP,64985.0,-35015.0,64985.0
2021-07-21 12:02:00,2021-07-21 12:05:00,short,14680.0,14685.0,1,-115.0,SL,64870.0,-35130.0,64870.0
2021-07-21 12:41:00,2021-07-21 12:45:00,short,14704.75,14699.75,1,85.0,TP,64955.0,-35045.0,64955.0
2021-07-21 12:54:00,2021-07-21 12:59:00,short,14699.0,14704.0,1,-115.0,SL,64840.0,-35160.0,64840.0
2021-07-21 14:00:00,2021-07-21 14:03:00,short,14744.25,14749.25,1,-115.0,SL,64725.0,-35275.0,64725.0
2021-07-21 15:23:00,2021-07-21 15:25:00,long,14779.75,14784.75,1,85.0,TP,64810.0,-35190.0,64810.0
2021-07-21 17:57:00,2021-07-21 17:59:00,long,14781.25,14776.25,1,-115.0,SL,64695.0,-35305.0,64695.0
2021-07-21 18:07:00,2021-07-21 18:15:00,short,14777.0,14772.0,1,85.0,TP,64780.0,-35220.0,64780.0
2021-07-22 00:53:00,2021-07-22 01:34:00,short,14837.5,14842.5,1,-115.0,SL,64665.0,-35335.0,64665.0
2021-07-22 01:55:00,2021-07-22 02:08:00,long,14851.0,14846.0,1,-115.0,SL,64550.0,-35450.0,64550.0
2021-07-22 03:13:00,2021-07-22 03:45:00,short,14845.5,14840.5,1,85.0,TP,64635.0,-35365.0,64635.0
2021-07-22 05:17:00,2021-07-22 05:28:00,short,14837.25,14842.25,1,-115.0,SL,64520.0,-35480.0,64520.0
2021-07-22 06:57:00,2021-07-22 07:00:00,short,14863.0,14868.0,1,-115.0,SL,64405.0,-35595.0,64405.0
2021-07-22 08:28:00,2021-07-22 08:36:00,short,14855.25,14850.25,1,85.0,TP,64490.0,-35510.0,64490.0
2021-07-22 08:57:00,2021-07-22 09:12:00,short,14848.75,14853.75,1,-115.0,SL,64375.0,-35625.0,64375.0
2021-07-22 09:38:00,2021-07-22 09:58:00,short,14854.25,14849.25,1,85.0,TP,64460.0,-35540.0,64460.0
2021-07-22 15:00:00,2021-07-22 15:01:00,long,14913.25,14918.25,1,85.0,TP,64545.0,-35455.0,64545.0
2021-07-22 18:49:00,2021-07-22 18:51:00,short,14911.5,14916.5,1,-115.0,SL,64430.0,-35570.0,64430.0
2021-07-22 22:01:00,2021-07-22 22:05:00,long,14982.5,14977.5,1,-115.0,SL,64315.0,-35685.0,64315.0
2021-07-22 22:07:00,2021-07-22 22:33:00,long,14979.0,14974.0,1,-115.0,SL,64200.0,-35800.0,64200.0
2021-07-23 04:00:00,2021-07-23 04:11:00,short,14971.25,14966.25,1,85.0,TP,64285.0,-35715.0,64285.0
2021-07-23 05:50:00,2021-07-23 06:02:00,short,14970.0,14975.0,1,-115.0,SL,64170.0,-35830.0,64170.0
2021-07-23 06:48:00,2021-07-23 07:03:00,short,14983.25,14978.25,1,85.0,TP,64255.0,-35745.0,64255.0
2021-07-23 08:23:00,2021-07-23 08:57:00,long,15003.25,14998.25,1,-115.0,SL,64140.0,-35860.0,64140.0
2021-07-23 11:49:00,2021-07-23 11:54:00,long,14978.75,14983.75,1,85.0,TP,64225.0,-35775.0,64225.0
2021-07-23 12:15:00,2021-07-23 12:30:00,short,14978.75,14983.75,1,-115.0,SL,64110.0,-35890.0,64110.0
2021-07-23 12:37:00,2021-07-23 12:44:00,long,14985.5,14980.5,1,-115.0,SL,63995.0,-36005.0,63995.0
2021-07-23 14:13:00,2021-07-23 14:15:00,long,14979.75,14984.75,1,85.0,TP,64080.0,-35920.0,64080.0
2021-07-23 14:47:00,2021-07-23 14:48:00,long,15003.0,14998.0,1,-115.0,SL,63965.0,-36035.0,63965.0
2021-07-23 15:08:00,2021-07-23 15:11:00,long,15017.75,15012.75,1,-115.0,SL,63850.0,-36150.0,63850.0
2021-07-23 18:01:00,2021-07-23 18:08:00,long,15099.25,15104.25,1,85.0,TP,63935.0,-36065.0,63935.0
2021-07-23 18:52:00,2021-07-23 19:01:00,short,15101.5,15096.5,1,85.0,TP,64020.0,-35980.0,64020.0
2021-07-23 20:05:00,2021-07-23 20:10:00,long,15096.0,15091.0,1,-115.0,SL,63905.0,-36095.0,63905.0
2021-07-26 01:26:00,2021-07-26 01:38:00,short,15086.75,15081.75,1,85.0,TP,63990.0,-36010.0,63990.0
2021-07-26 05:27:00,2021-07-26 05:29:00,long,15081.75,15076.75,1,-115.0,SL,63875.0,-36125.0,63875.0
2021-07-26 06:10:00,2021-07-26 06:12:00,long,15083.0,15088.0,1,85.0,TP,63960.0,-36040.0,63960.0
2021-07-26 08:59:00,2021-07-26 09:03:00,short,15063.5,15068.5,1,-115.0,SL,63845.0,-36155.0,63845.0
2021-07-26 10:09:00,2021-07-26 10:31:00,long,15085.25,15080.25,1,-115.0,SL,63730.0,-36270.0,63730.0
2021-07-26 15:16:00,2021-07-26 15:18:00,short,15094.5,15099.5,1,-115.0,SL,63615.0,-36385.0,63615.0
2021-07-26 18:35:00,2021-07-26 18:40:00,short,15103.5,15108.5,1,-115.0,SL,63500.0,-36500.0,63500.0
2021-07-26 20:14:00,2021-07-26 20:17:00,long,15121.75,15116.75,1,-115.0,SL,63385.0,-36615.0,63385.0
2021-07-26 20:35:00,2021-07-26 22:00:00,long,15120.0,15125.0,1,85.0,TP,63470.0,-36530.0,63470.0
2021-07-26 22:00:00,2021-07-26 23:00:00,short,15117.75,15122.75,1,-115.0,SL,63355.0,-36645.0,63355.0
2021-07-27 01:39:00,2021-07-27 01:45:00,short,15107.0,15102.0,1,85.0,TP,63440.0,-36560.0,63440.0
2021-07-27 02:00:00,2021-07-27 02:12:00,long,15106.75,15101.75,1,-115.0,SL,63325.0,-36675.0,63325.0
2021-07-27 03:01:00,2021-07-27 03:20:00,short,15103.0,15098.0,1,85.0,TP,63410.0,-36590.0,63410.0
2021-07-27 03:50:00,2021-07-27 04:45:00,long,15099.5,15104.5,1,85.0,TP,63495.0,-36505.0,63495.0
2021-07-27 05:41:00,2021-07-27 05:52:00,long,15094.25,15099.25,1,85.0,TP,63580.0,-36420.0,63580.0
2021-07-27 05:55:00,2021-07-27 06:10:00,short,15097.5,15102.5,1,-115.0,SL,63465.0,-36535.0,63465.0
2021-07-27 08:30:00,2021-07-27 08:32:00,long,15073.0,15078.0,1,85.0,TP,63550.0,-36450.0,63550.0
2021-07-27 10:10:00,2021-07-27 10:28:00,short,15100.5,15095.5,1,85.0,TP,63635.0,-36365.0,63635.0
2021-07-27 13:50:00,2021-07-27 13:51:00,long,15065.25,15070.25,1,85.0,TP,63720.0,-36280.0,63720.0
2021-07-27 15:29:00,2021-07-27 15:30:00,long,14871.25,14866.25,1,-115.0,SL,63605.0,-36395.0,63605.0
2021-07-27 17:00:00,2021-07-27 17:01:00,long,14830.25,14825.25,1,-115.0,SL,63490.0,-36510.0,63490.0
2021-07-27 17:06:00,2021-07-27 17:07:00,long,14826.0,14831.0,1,85.0,TP,63575.0,-36425.0,63575.0
2021-07-27 17:54:00,2021-07-27 17:55:00,short,14821.5,14826.5,1,-115.0,SL,63460.0,-36540.0,63460.0
2021-07-28 00:00:00,2021-07-28 00:04:00,short,14920.0,14925.0,1,-115.0,SL,63345.0,-36655.0,63345.0
2021-07-28 00:25:00,2021-07-28 00:47:00,short,14941.25,14936.25,1,85.0,TP,63430.0,-36570.0,63430.0
2021-07-28 01:22:00,2021-07-28 01:25:00,long,14952.25,14957.25,1,85.0,TP,63515.0,-36485.0,63515.0
2021-07-28 03:32:00,2021-07-28 03:35:00,short,14940.25,14935.25,1,85.0,TP,63600.0,-36400.0,63600.0
2021-07-28 04:12:00,2021-07-28 04:38:00,long,14918.0,14913.0,1,-115.0,SL,63485.0,-36515.0,63485.0
2021-07-28 07:00:00,2021-07-28 07:01:00,long,14937.25,14932.25,1,-115.0,SL,63370.0,-36630.0,63370.0
2021-07-28 07:26:00,2021-07-28 07:32:00,short,14931.25,14926.25,1,85.0,TP,63455.0,-36545.0,63455.0
2021-07-28 07:39:00,2021-07-28 07:41:00,long,14927.75,14922.75,1,-115.0,SL,63340.0,-36660.0,63340.0
2021-07-28 08:41:00,2021-07-28 08:51:00,short,14986.25,14991.25,1,-115.0,SL,63225.0,-36775.0,63225.0
2021-07-28 09:01:00,2021-07-28 09:09:00,short,14993.0,14988.0,1,85.0,TP,63310.0,-36690.0,63310.0
2021-07-28 15:15:00,2021-07-28 15:16:00,long,15049.75,15044.75,1,-115.0,SL,63195.0,-36805.0,63195.0
2021-07-28 15:19:00,2021-07-28 15:20:00,long,15043.25,15038.25,1,-115.0,SL,63080.0,-36920.0,63080.0
2021-07-28 16:26:00,2021-07-28 16:28:00,short,15015.75,15020.75,1,-115.0,SL,62965.0,-37035.0,62965.0
2021-07-28 17:26:00,2021-07-28 17:28:00,long,14965.0,14960.0,1,-115.0,SL,62850.0,-37150.0,62850.0
2021-07-28 17:31:00,2021-07-28 17:33:00,short,14962.0,14957.0,1,85.0,TP,62935.0,-37065.0,62935.0
2021-07-28 19:24:00,2021-07-28 19:26:00,long,15023.5,15018.5,1,-115.0,SL,62820.0,-37180.0,62820.0
2021-07-28 23:00:00,2021-07-28 23:04:00,short,14984.75,14979.75,1,85.0,TP,62905.0,-37095.0,62905.0
2021-07-29 02:02:00,2021-07-29 02:07:00,long,14952.25,14947.25,1,-115.0,SL,62790.0,-37210.0,62790.0
2021-07-29 03:30:00,2021-07-29 04:34:00,long,14966.5,14971.5,1,85.0,TP,62875.0,-37125.0,62875.0
2021-07-29 05:01:00,2021-07-29 05:05:00,long,14974.5,14969.5,1,-115.0,SL,62760.0,-37240.0,62760.0
2021-07-29 06:02:00,2021-07-29 06:06:00,short,14984.0,14979.0,1,85.0,TP,62845.0,-37155.0,62845.0
2021-07-29 07:09:00,2021-07-29 07:15:00,short,15004.5,15009.5,1,-115.0,SL,62730.0,-37270.0,62730.0
2021-07-29 07:15:00,2021-07-29 07:22:00,short,15006.25,15011.25,1,-115.0,SL,62615.0,-37385.0,62615.0
2021-07-29 07:56:00,2021-07-29 08:04:00,short,15009.5,15004.5,1,85.0,TP,62700.0,-37300.0,62700.0
2021-07-29 08:37:00,2021-07-29 09:08:00,long,14997.5,14992.5,1,-115.0,SL,62585.0,-37415.0,62585.0
2021-07-29 10:11:00,2021-07-29 10:16:00,long,14997.75,15002.75,1,85.0,TP,62670.0,-37330.0,62670.0
2021-07-29 10:27:00,2021-07-29 10:30:00,short,15000.75,14995.75,1,85.0,TP,62755.0,-37245.0,62755.0
2021-07-29 12:20:00,2021-07-29 12:30:00,long,15005.75,15010.75,1,85.0,TP,62840.0,-37160.0,62840.0
2021-07-29 13:12:00,2021-07-29 13:25:00,long,14993.5,14988.5,1,-115.0,SL,62725.0,-37275.0,62725.0
2021-07-29 13:30:00,2021-07-29 13:31:00,long,15001.5,14996.5,1,-115.0,SL,62610.0,-37390.0,62610.0
2021-07-29 16:58:00,2021-07-29 17:03:00,long,15054.75,15059.75,1,85.0,TP,62695.0,-37305.0,62695.0
2021-07-29 17:41:00,2021-07-29 17:44:00,short,15065.0,15060.0,1,85.0,TP,62780.0,-37220.0,62780.0
2021-07-29 17:59:00,2021-07-29 18:02:00,long,15064.0,15059.0,1,-115.0,SL,62665.0,-37335.0,62665.0
2021-07-29 18:10:00,2021-07-29 18:16:00,long,15064.5,15059.5,1,-115.0,SL,62550.0,-37450.0,62550.0
2021-07-30 03:15:00,2021-07-30 03:21:00,long,14856.25,14851.25,1,-115.0,SL,62435.0,-37565.0,62435.0
2021-07-30 03:37:00,2021-07-30 03:42:00,short,14841.5,14836.5,1,85.0,TP,62520.0,-37480.0,62520.0
2021-07-30 03:55:00,2021-07-30 04:00:00,long,14842.25,14847.25,1,85.0,TP,62605.0,-37395.0,62605.0
2021-07-30 06:12:00,2021-07-30 06:14:00,long,14841.0,14846.0,1,85.0,TP,62690.0,-37310.0,62690.0
2021-07-30 06:25:00,2021-07-30 06:28:00,short,14848.0,14843.0,1,85.0,TP,62775.0,-37225.0,62775.0
2021-07-30 08:11:00,2021-07-30 08:12:00,short,14846.5,14851.5,1,-115.0,SL,62660.0,-37340.0,62660.0
2021-07-30 09:01:00,2021-07-30 09:03:00,short,14869.0,14864.0,1,85.0,TP,62745.0,-37255.0,62745.0
2021-07-30 15:35:00,2021-07-30 15:36:00,long,14929.0,14924.0,1,-115.0,SL,62630.0,-37370.0,62630.0
2021-07-30 17:09:00,2021-07-30 17:17:00,short,14969.5,14964.5,1,85.0,TP,62715.0,-37285.0,62715.0
2021-07-30 17:54:00,2021-07-30 17:56:00,short,14959.25,14964.25,1,-115.0,SL,62600.0,-37400.0,62600.0
2021-07-30 18:44:00,2021-07-30 18:45:00,short,14936.75,14941.75,1,-115.0,SL,62485.0,-37515.0,62485.0
2021-07-30 19:54:00,2021-07-30 19:55:00,short,14942.75,14937.75,1,85.0,TP,62570.0,-37430.0,62570.0
2021-07-30 20:10:00,2021-07-30 20:13:00,short,14963.25,14968.25,1,-115.0,SL,62455.0,-37545.0,62455.0
2021-08-01 23:01:00,2021-08-01 23:08:00,short,15005.0,15010.0,1,-115.0,SL,62340.0,-37660.0,62340.0
2021-08-01 23:50:00,2021-08-01 23:56:00,long,14999.75,15004.75,1,85.0,TP,62425.0,-37575.0,62425.0
2021-08-01 23:57:00,2021-08-02 00:03:00,short,15001.5,14996.5,1,85.0,TP,62510.0,-37490.0,62510.0
2021-08-02 02:15:00,2021-08-02 02:18:00,short,15003.75,15008.75,1,-115.0,SL,62395.0,-37605.0,62395.0
2021-08-02 03:15:00,2021-08-02 03:36:00,long,15031.0,15026.0,1,-115.0,SL,62280.0,-37720.0,62280.0
2021-08-02 06:14:00,2021-08-02 06:19:00,long,15036.5,15041.5,1,85.0,TP,62365.0,-37635.0,62365.0
2021-08-02 07:49:00,2021-08-02 07:55:00,short,15041.0,15036.0,1,85.0,TP,62450.0,-37550.0,62450.0
2021-08-02 12:46:00,2021-08-02 13:00:00,short,15020.0,15025.0,1,-115.0,SL,62335.0,-37665.0,62335.0
2021-08-02 13:53:00,2021-08-02 13:54:00,long,14955.0,14960.0,1,85.0,TP,62420.0,-37580.0,62420.0
2021-08-02 15:43:00,2021-08-02 15:44:00,short,15041.5,15036.5,1,85.0,TP,62505.0,-37495.0,62505.0
2021-08-02 18:45:00,2021-08-02 18:47:00,short,14994.75,14989.75,1,85.0,TP,62590.0,-37410.0,62590.0
2021-08-02 18:56:00,2021-08-02 18:58:00,long,14994.0,14989.0,1,-115.0,SL,62475.0,-37525.0,62475.0
2021-08-02 19:06:00,2021-08-02 19:10:00,short,14987.5,14982.5,1,85.0,TP,62560.0,-37440.0,62560.0
2021-08-02 19:12:00,2021-08-02 19:14:00,long,14988.25,14983.25,1,-115.0,SL,62445.0,-37555.0,62445.0
2021-08-02 19:34:00,2021-08-02 19:35:00,long,14959.5,14954.5,1,-115.0,SL,62330.0,-37670.0,62330.0
2021-08-02 20:49:00,2021-08-02 22:00:00,short,14957.25,14962.25,1,-115.0,SL,62215.0,-37785.0,62215.0
2021-08-03 00:29:00,2021-08-03 00:41:00,short,14983.25,14978.25,1,85.0,TP,62300.0,-37700.0,62300.0
2021-08-03 03:28:00,2021-08-03 03:58:00,short,14968.75,14963.75,1,85.0,TP,62385.0,-37615.0,62385.0
2021-08-03 04:34:00,2021-08-03 05:01:00,short,14969.25,14974.25,1,-115.0,SL,62270.0,-37730.0,62270.0
2021-08-03 05:50:00,2021-08-03 05:59:00,short,14980.0,14985.0,1,-115.0,SL,62155.0,-37845.0,62155.0
2021-08-03 08:21:00,2021-08-03 09:00:00,long,14983.25,14988.25,1,85.0,TP,62240.0,-37760.0,62240.0
2021-08-04 02:55:00,2021-08-04 03:10:00,short,15040.25,15045.25,1,-115.0,SL,62125.0,-37875.0,62125.0
2021-08-04 03:55:00,2021-08-04 04:39:00,long,15045.25,15050.25,1,85.0,TP,62210.0,-37790.0,62210.0
2021-08-04 05:21:00,2021-08-04 05:28:00,short,15046.75,15051.75,1,-115.0,SL,62095.0,-37905.0,62095.0
2021-08-04 07:19:00,2021-08-04 07:23:00,short,15061.25,15066.25,1,-115.0,SL,61980.0,-38020.0,61980.0
2021-08-04 07:55:00,2021-08-04 07:59:00,long,15058.5,15053.5,1,-115.0,SL,61865.0,-38135.0,61865.0
2021-08-04 09:06:00,2021-08-04 09:17:00,short,15055.75,15050.75,1,85.0,TP,61950.0,-38050.0,61950.0
2021-08-04 12:15:00,2021-08-04 12:16:00,long,15051.25,15056.25,1,85.0,TP,62035.0,-37965.0,62035.0
2021-08-04 13:22:00,2021-08-04 13:25:00,long,15027.75,15032.75,1,85.0,TP,62120.0,-37880.0,62120.0
2021-08-04 13:47:00,2021-08-04 13:48:00,short,15052.5,15047.5,1,85.0,TP,62205.0,-37795.0,62205.0
2021-08-04 14:27:00,2021-08-04 14:28:00,short,15020.75,15015.75,1,85.0,TP,62290.0,-37710.0,62290.0
2021-08-04 16:35:00,2021-08-04 16:37:00,short,15057.25,15052.25,1,85.0,TP,62375.0,-37625.0,62375.0
2021-08-04 16:45:00,2021-08-04 16:47:00,long,15054.0,15059.0,1,85.0,TP,62460.0,-37540.0,62460.0
2021-08-04 16:53:00,2021-08-04 16:55:00,long,15058.75,15053.75,1,-115.0,SL,62345.0,-37655.0,62345.0
2021-08-04 19:45:00,2021-08-04 19:47:00,short,15081.0,15086.0,1,-115.0,SL,62230.0,-37770.0,62230.0
2021-08-04 20:22:00,2021-08-04 20:41:00,long,15072.75,15077.75,1,85.0,TP,62315.0,-37685.0,62315.0
2021-08-04 23:35:00,2021-08-05 00:02:00,short,15083.25,15088.25,1,-115.0,SL,62200.0,-37800.0,62200.0
2021-08-05 03:08:00,2021-08-05 05:33:00,short,15090.75,15085.75,1,85.0,TP,62285.0,-37715.0,62285.0
2021-08-05 05:48:00,2021-08-05 06:05:00,long,15083.75,15078.75,1,-115.0,SL,62170.0,-37830.0,62170.0
2021-08-05 06:52:00,2021-08-05 07:00:00,short,15077.5,15082.5,1,-115.0,SL,62055.0,-37945.0,62055.0
2021-08-05 07:21:00,2021-08-05 07:34:00,long,15093.5,15088.5,1,-115.0,SL,61940.0,-38060.0,61940.0
2021-08-05 07:49:00,2021-08-05 07:55:00,short,15088.5,15093.5,1,-115.0,SL,61825.0,-38175.0,61825.0
2021-08-05 09:46:00,2021-08-05 09:52:00,short,15101.25,15106.25,1,-115.0,SL,61710.0,-38290.0,61710.0
