Entry Time,Position,Entry Price,SL Price,TP Price,Exit Time,Exit Reason,Exit Price,P&L,cumulative_pnl
2024-04-03 06:02:00,long,18272.75,,,2024-04-03 06:04:00,TP,18277.75,85.0,-111215.0
2024-04-03 09:11:00,short,18288.25,,,2024-04-03 09:12:00,SL,18293.25,-115.0,-111330.0
2024-04-03 10:30:00,long,18271.0,,,2024-04-03 10:32:00,SL,18266.0,-115.0,-111445.0
2024-04-03 12:52:00,long,18264.5,,,2024-04-03 12:53:00,SL,18259.5,-115.0,-111560.0
2024-04-03 13:59:00,long,18269.75,,,2024-04-03 14:00:00,TP,18274.75,85.0,-111475.0
2024-04-03 17:31:00,short,18420.75,,,2024-04-03 17:32:00,TP,18415.75,85.0,-111390.0
2024-04-03 22:50:00,short,18386.25,,,2024-04-03 23:00:00,SL,18391.25,-115.0,-111505.0
2024-04-04 01:00:00,long,18438.75,,,2024-04-04 01:09:00,SL,18433.75,-115.0,-111620.0
2024-04-04 01:53:00,long,18441.25,,,2024-04-04 02:10:00,TP,18446.25,85.0,-111535.0
2024-04-04 06:10:00,long,18428.0,,,2024-04-04 06:16:00,SL,18423.0,-115.0,-111650.0
2024-04-04 07:16:00,short,18420.5,,,2024-04-04 07:17:00,SL,18425.5,-115.0,-111765.0
2024-04-04 11:52:00,long,18453.0,,,2024-04-04 12:01:00,SL,18448.0,-115.0,-111880.0
2024-04-04 16:30:00,short,18551.25,,,2024-04-04 16:35:00,SL,18556.25,-115.0,-111995.0
2024-04-04 16:37:00,short,18551.5,,,2024-04-04 16:39:00,SL,18556.5,-115.0,-112110.0
2024-04-04 23:03:00,long,18098.0,,,2024-04-04 23:04:00,TP,18103.0,85.0,-112025.0
2024-04-04 23:29:00,long,18093.25,,,2024-04-04 23:30:00,TP,18098.25,85.0,-111940.0
2024-04-04 23:52:00,short,18094.25,,,2024-04-05 00:00:00,TP,18089.25,85.0,-111855.0
2024-04-05 01:12:00,short,18094.75,,,2024-04-05 01:21:00,TP,18089.75,85.0,-111770.0
2024-04-05 03:15:00,short,18090.75,,,2024-04-05 03:22:00,SL,18095.75,-115.0,-111885.0
2024-04-05 03:42:00,long,18093.75,,,2024-04-05 03:52:00,TP,18098.75,85.0,-111800.0
2024-04-05 10:27:00,long,18130.5,,,2024-04-05 10:30:00,SL,18125.5,-115.0,-111915.0
2024-04-05 11:32:00,short,18138.25,,,2024-04-05 11:35:00,SL,18143.25,-115.0,-112030.0
2024-04-05 11:52:00,short,18155.0,,,2024-04-05 11:54:00,TP,18150.0,85.0,-111945.0
2024-04-05 12:21:00,short,18144.5,,,2024-04-05 12:22:00,SL,18149.5,-115.0,-112060.0
2024-04-05 12:55:00,short,18152.25,,,2024-04-05 12:56:00,TP,18147.25,85.0,-111975.0
2024-04-05 14:39:00,short,18216.75,,,2024-04-05 14:40:00,TP,18211.75,85.0,-111890.0
2024-04-05 19:21:00,short,18287.0,,,2024-04-05 19:22:00,SL,18292.0,-115.0,-112005.0
2024-04-08 00:43:00,long,18290.5,,,2024-04-08 00:50:00,TP,18295.5,85.0,-111920.0
2024-04-08 05:38:00,long,18300.0,,,2024-04-08 05:42:00,TP,18305.0,85.0,-111835.0
2024-04-08 06:34:00,short,18293.25,,,2024-04-08 06:44:00,TP,18288.25,85.0,-111750.0
2024-04-08 07:02:00,long,18288.75,,,2024-04-08 07:04:00,SL,18283.75,-115.0,-111865.0
2024-04-08 08:48:00,long,18292.5,,,2024-04-08 08:50:00,SL,18287.5,-115.0,-111980.0
2024-04-08 13:12:00,long,18357.0,,,2024-04-08 13:13:00,SL,18352.0,-115.0,-112095.0
2024-04-08 15:25:00,short,18342.25,,,2024-04-08 15:27:00,TP,18337.25,85.0,-112010.0
2024-04-08 15:53:00,short,18296.75,,,2024-04-08 15:54:00,SL,18301.75,-115.0,-112125.0
2024-04-08 16:09:00,short,18289.0,,,2024-04-08 16:11:00,TP,18284.0,85.0,-112040.0
2024-04-08 16:25:00,long,18274.75,,,2024-04-08 16:27:00,TP,18279.75,85.0,-111955.0
2024-04-08 17:25:00,short,18299.25,,,2024-04-08 17:26:00,TP,18294.25,85.0,-111870.0
2024-04-08 18:11:00,short,18310.75,,,2024-04-08 18:14:00,SL,18315.75,-115.0,-111985.0
2024-04-08 20:16:00,short,18311.5,,,2024-04-08 20:31:00,TP,18306.5,85.0,-111900.0
2024-04-09 00:49:00,short,18295.5,,,2024-04-09 01:10:00,TP,18290.5,85.0,-111815.0
2024-04-09 03:48:00,long,18300.25,,,2024-04-09 04:08:00,TP,18305.25,85.0,-111730.0
2024-04-09 06:10:00,long,18316.5,,,2024-04-09 06:28:00,TP,18321.5,85.0,-111645.0
2024-04-09 06:46:00,long,18318.5,,,2024-04-09 07:09:00,SL,18313.5,-115.0,-111760.0
2024-04-09 07:11:00,long,18318.0,,,2024-04-09 07:17:00,TP,18323.0,85.0,-111675.0
2024-04-09 10:10:00,long,18322.25,,,2024-04-09 10:23:00,SL,18317.25,-115.0,-111790.0
2024-04-09 12:32:00,long,18353.75,,,2024-04-09 12:34:00,TP,18358.75,85.0,-111705.0
2024-04-09 17:50:00,long,18268.25,,,2024-04-09 17:51:00,TP,18273.25,85.0,-111620.0
2024-04-09 22:40:00,short,18376.75,,,2024-04-09 22:43:00,TP,18371.75,85.0,-111535.0
2024-04-10 00:16:00,short,18374.0,,,2024-04-10 00:21:00,SL,18379.0,-115.0,-111650.0
2024-04-10 00:32:00,short,18378.0,,,2024-04-10 01:16:00,SL,18383.0,-115.0,-111765.0
2024-04-10 01:45:00,long,18372.5,,,2024-04-10 01:52:00,TP,18377.5,85.0,-111680.0
2024-04-10 02:41:00,long,18379.5,,,2024-04-10 04:38:00,TP,18384.5,85.0,-111595.0
2024-04-10 05:06:00,short,18382.75,,,2024-04-10 05:30:00,SL,18387.75,-115.0,-111710.0
2024-04-10 06:00:00,long,18373.75,,,2024-04-10 06:06:00,TP,18378.75,85.0,-111625.0
2024-04-10 07:00:00,long,18380.75,,,2024-04-10 07:02:00,TP,18385.75,85.0,-111540.0
2024-04-10 08:29:00,short,18389.25,,,2024-04-10 08:32:00,SL,18394.25,-115.0,-111655.0
2024-04-10 09:22:00,short,18389.75,,,2024-04-10 09:30:00,TP,18384.75,85.0,-111570.0
2024-04-10 12:48:00,short,18106.5,,,2024-04-10 12:49:00,SL,18111.5,-115.0,-111685.0
2024-04-10 12:58:00,long,18112.0,,,2024-04-10 12:59:00,SL,18107.0,-115.0,-111800.0
2024-04-10 14:24:00,long,18176.5,,,2024-04-10 14:25:00,TP,18181.5,85.0,-111715.0
2024-04-10 15:34:00,long,18161.0,,,2024-04-10 15:35:00,SL,18156.0,-115.0,-111830.0
2024-04-10 15:52:00,long,18141.75,,,2024-04-10 15:55:00,SL,18136.75,-115.0,-111945.0
2024-04-10 16:06:00,short,18145.25,,,2024-04-10 16:07:00,SL,18150.25,-115.0,-112060.0
2024-04-10 22:00:00,short,18175.0,,,2024-04-10 22:01:00,TP,18170.0,85.0,-111975.0
2024-04-11 00:03:00,short,18159.0,,,2024-04-11 00:04:00,SL,18164.0,-115.0,-112090.0
2024-04-11 03:21:00,short,18194.0,,,2024-04-11 03:34:00,SL,18199.0,-115.0,-112205.0
2024-04-11 03:42:00,long,18198.75,,,2024-04-11 03:55:00,SL,18193.75,-115.0,-112320.0
2024-04-11 04:08:00,short,18198.75,,,2024-04-11 04:30:00,SL,18203.75,-115.0,-112435.0
2024-04-11 04:52:00,short,18201.25,,,2024-04-11 05:01:00,SL,18206.25,-115.0,-112550.0
2024-04-11 05:17:00,short,18207.75,,,2024-04-11 05:35:00,TP,18202.75,85.0,-112465.0
2024-04-11 06:40:00,short,18208.0,,,2024-04-11 06:42:00,TP,18203.0,85.0,-112380.0
2024-04-11 07:34:00,short,18203.75,,,2024-04-11 07:35:00,TP,18198.75,85.0,-112295.0
2024-04-11 09:06:00,short,18160.5,,,2024-04-11 09:09:00,TP,18155.5,85.0,-112210.0
2024-04-11 09:28:00,long,18156.25,,,2024-04-11 09:31:00,TP,18161.25,85.0,-112125.0
2024-04-11 09:42:00,long,18164.25,,,2024-04-11 09:45:00,TP,18169.25,85.0,-112040.0
2024-04-11 10:01:00,short,18155.75,,,2024-04-11 10:05:00,TP,18150.75,85.0,-111955.0
2024-04-11 10:13:00,short,18149.25,,,2024-04-11 10:18:00,SL,18154.25,-115.0,-112070.0
2024-04-11 10:22:00,long,18151.5,,,2024-04-11 10:26:00,TP,18156.5,85.0,-111985.0
2024-04-11 12:51:00,short,18236.25,,,2024-04-11 12:52:00,SL,18241.25,-115.0,-112100.0
2024-04-11 13:29:00,long,18265.0,,,2024-04-11 13:30:00,TP,18270.0,85.0,-112015.0
2024-04-11 13:53:00,short,18248.75,,,2024-04-11 13:54:00,SL,18253.75,-115.0,-112130.0
2024-04-11 15:00:00,long,18246.5,,,2024-04-11 15:01:00,TP,18251.5,85.0,-112045.0
2024-04-11 22:56:00,long,18493.25,,,2024-04-11 23:02:00,TP,18498.25,85.0,-111960.0
2024-04-11 23:09:00,long,18495.25,,,2024-04-11 23:31:00,SL,18490.25,-115.0,-112075.0
2024-04-12 00:46:00,short,18495.0,,,2024-04-12 01:01:00,TP,18490.0,85.0,-111990.0
2024-04-12 02:59:00,short,18493.0,,,2024-04-12 03:23:00,SL,18498.0,-115.0,-112105.0
2024-04-12 06:09:00,short,18490.0,,,2024-04-12 06:13:00,TP,18485.0,85.0,-112020.0
2024-04-12 07:03:00,long,18498.0,,,2024-04-12 07:05:00,SL,18493.0,-115.0,-112135.0
2024-04-12 07:49:00,long,18473.75,,,2024-04-12 07:51:00,SL,18468.75,-115.0,-112250.0
2024-04-12 08:51:00,short,18461.5,,,2024-04-12 08:53:00,TP,18456.5,85.0,-112165.0
2024-04-12 09:40:00,short,18427.75,,,2024-04-12 09:43:00,TP,18422.75,85.0,-112080.0
2024-04-12 10:37:00,long,18417.0,,,2024-04-12 10:39:00,SL,18412.0,-115.0,-112195.0
2024-04-12 11:10:00,long,18386.75,,,2024-04-12 11:13:00,SL,18381.75,-115.0,-112310.0
2024-04-12 11:15:00,long,18386.0,,,2024-04-12 11:16:00,SL,18381.0,-115.0,-112425.0
2024-04-12 14:14:00,long,18290.75,,,2024-04-12 14:15:00,SL,18285.75,-115.0,-112540.0
2024-04-12 14:54:00,long,18216.75,,,2024-04-12 14:55:00,TP,18221.75,85.0,-112455.0
2024-04-12 14:58:00,short,18211.0,,,2024-04-12 14:59:00,TP,18206.0,85.0,-112370.0
2024-04-12 18:42:00,long,18159.75,,,2024-04-12 18:43:00,TP,18164.75,85.0,-112285.0
2024-04-12 19:18:00,long,18133.0,,,2024-04-12 19:19:00,TP,18138.0,85.0,-112200.0
2024-04-12 19:40:00,long,18151.75,,,2024-04-12 19:41:00,TP,18156.75,85.0,-112115.0
2024-04-14 22:07:00,long,18186.25,,,2024-04-14 22:08:00,TP,18191.25,85.0,-112030.0
2024-04-14 23:13:00,long,18232.0,,,2024-04-14 23:14:00,SL,18227.0,-115.0,-112145.0
2024-04-14 23:43:00,long,18242.5,,,2024-04-14 23:45:00,TP,18247.5,85.0,-112060.0
2024-04-14 23:46:00,short,18243.25,,,2024-04-14 23:47:00,SL,18248.25,-115.0,-112175.0
2024-04-15 01:48:00,long,18211.0,,,2024-04-15 01:50:00,TP,18216.0,85.0,-112090.0
2024-04-15 03:19:00,long,18215.25,,,2024-04-15 03:22:00,TP,18220.25,85.0,-112005.0
2024-04-15 04:29:00,long,18231.5,,,2024-04-15 04:39:00,TP,18236.5,85.0,-111920.0
2024-04-15 06:37:00,long,18268.0,,,2024-04-15 06:45:00,SL,18263.0,-115.0,-112035.0
2024-04-15 06:52:00,short,18267.25,,,2024-04-15 06:53:00,TP,18262.25,85.0,-111950.0
2024-04-15 07:21:00,short,18269.0,,,2024-04-15 07:22:00,TP,18264.0,85.0,-111865.0
2024-04-15 09:11:00,short,18287.5,,,2024-04-15 09:12:00,TP,18282.5,85.0,-111780.0
2024-04-15 11:07:00,long,18275.75,,,2024-04-15 11:08:00,TP,18280.75,85.0,-111695.0
2024-04-15 12:14:00,short,18291.5,,,2024-04-15 12:16:00,SL,18296.5,-115.0,-111810.0
2024-04-15 14:33:00,short,18229.75,,,2024-04-15 14:34:00,TP,18224.75,85.0,-111725.0
2024-04-15 14:36:00,long,18229.5,,,2024-04-15 14:37:00,TP,18234.5,85.0,-111640.0
2024-04-15 15:01:00,long,18184.75,,,2024-04-15 15:02:00,SL,18179.75,-115.0,-111755.0
2024-04-15 16:05:00,short,18215.75,,,2024-04-15 16:06:00,TP,18210.75,85.0,-111670.0
2024-04-15 16:08:00,long,18215.0,,,2024-04-15 16:09:00,TP,18220.0,85.0,-111585.0
2024-04-15 17:52:00,long,17910.5,,,2024-04-15 17:53:00,TP,17915.5,85.0,-111500.0
2024-04-15 18:21:00,short,17885.75,,,2024-04-15 18:22:00,TP,17880.75,85.0,-111415.0
2024-04-15 18:28:00,short,17894.5,,,2024-04-15 18:29:00,SL,17899.5,-115.0,-111530.0
2024-04-15 19:57:00,short,17887.5,,,2024-04-15 19:58:00,TP,17882.5,85.0,-111445.0
2024-04-15 20:22:00,long,17863.25,,,2024-04-15 20:38:00,SL,17858.25,-115.0,-111560.0
2024-04-15 22:31:00,long,17883.25,,,2024-04-15 22:36:00,TP,17888.25,85.0,-111475.0
2024-04-16 00:40:00,long,17889.75,,,2024-04-16 00:50:00,SL,17884.75,-115.0,-111590.0
2024-04-16 01:33:00,short,17871.75,,,2024-04-16 01:40:00,SL,17876.75,-115.0,-111705.0
2024-04-16 01:44:00,long,17873.75,,,2024-04-16 01:45:00,TP,17878.75,85.0,-111620.0
2024-04-16 03:16:00,long,17827.25,,,2024-04-16 03:21:00,TP,17832.25,85.0,-111535.0
2024-04-16 05:39:00,long,17869.0,,,2024-04-16 05:49:00,SL,17864.0,-115.0,-111650.0
2024-04-16 05:50:00,long,17868.5,,,2024-04-16 05:55:00,SL,17863.5,-115.0,-111765.0
2024-04-16 06:22:00,long,17854.0,,,2024-04-16 06:23:00,TP,17859.0,85.0,-111680.0
2024-04-16 06:48:00,short,17849.5,,,2024-04-16 06:50:00,SL,17854.5,-115.0,-111795.0
2024-04-16 06:55:00,long,17847.25,,,2024-04-16 06:57:00,SL,17842.25,-115.0,-111910.0
2024-04-16 07:12:00,long,17853.75,,,2024-04-16 07:13:00,TP,17858.75,85.0,-111825.0
2024-04-16 08:05:00,short,17867.75,,,2024-04-16 08:06:00,TP,17862.75,85.0,-111740.0
2024-04-16 08:08:00,long,17872.0,,,2024-04-16 08:11:00,TP,17877.0,85.0,-111655.0
2024-04-16 08:29:00,short,17865.0,,,2024-04-16 08:31:00,SL,17870.0,-115.0,-111770.0
2024-04-16 12:29:00,long,17875.0,,,2024-04-16 12:30:00,TP,17880.0,85.0,-111685.0
2024-04-16 13:32:00,long,17880.0,,,2024-04-16 13:33:00,SL,17875.0,-115.0,-111800.0
2024-04-16 15:02:00,long,17867.25,,,2024-04-16 15:03:00,TP,17872.25,85.0,-111715.0
2024-04-16 15:34:00,long,17901.75,,,2024-04-16 15:35:00,SL,17896.75,-115.0,-111830.0
2024-04-16 17:25:00,short,17914.75,,,2024-04-16 17:26:00,SL,17919.75,-115.0,-111945.0
2024-04-16 17:29:00,short,17900.5,,,2024-04-16 17:30:00,TP,17895.5,85.0,-111860.0
2024-04-16 18:37:00,short,17882.75,,,2024-04-16 18:38:00,SL,17887.75,-115.0,-111975.0
2024-04-16 20:17:00,short,17879.0,,,2024-04-16 20:23:00,SL,17884.0,-115.0,-112090.0
2024-04-16 22:41:00,short,17907.75,,,2024-04-16 22:55:00,SL,17912.75,-115.0,-112205.0
2024-04-16 23:15:00,long,17906.5,,,2024-04-16 23:27:00,TP,17911.5,85.0,-112120.0
2024-04-17 03:46:00,long,17929.75,,,2024-04-17 04:35:00,SL,17924.75,-115.0,-112235.0
2024-04-17 04:42:00,short,17926.25,,,2024-04-17 04:50:00,SL,17931.25,-115.0,-112350.0
2024-04-17 07:59:00,short,17878.0,,,2024-04-17 08:00:00,TP,17873.0,85.0,-112265.0
2024-04-17 08:07:00,long,17876.0,,,2024-04-17 08:09:00,SL,17871.0,-115.0,-112380.0
